"id","user","body","created_at"
"4422","cthonianmessiah","today is patriots' day and now the right wing is envious of REAL patriots","2021-04-19 21:15:21"
"4423","maico03","Monday","2021-04-19 21:15:22"
"4424","chmp_bzrk","@s1ewie37 Jebaited","2021-04-19 21:15:22"
"4425","lappalappa_","holy moly i am a youtube frog, your twitch streams are so much more obscene i had no idea lmfao","2021-04-19 21:15:23"
"4426","parik_chess","Guys, a twitch question, what benefit do you get for a prime gaming account on twitch?","2021-04-19 21:15:23"
"4427","simitwitchtv","LUL","2021-04-19 21:15:23"
"4428","cheanly","will someone not ignore me","2021-04-19 21:15:24"
"4429","dockers88","Because it's racist Monday - didn't you get the memo?! Kappa","2021-04-19 21:15:24"
"4430","bawlinnn","hahaha","2021-04-19 21:15:24"
"4431","krazykoala25","Monday morning probably","2021-04-19 21:15:24"
"4432","royalty_0","People just don’t have nothing better to do in their life but throw hate at you","2021-04-19 21:15:24"
"4433","ad1994q","yea we are","2021-04-19 21:15:24"
"4434","megablokbuster","He didnt have milk with his cereal","2021-04-19 21:15:25"
"4435","itsmestevec","WHOA WHOA WHOA WHOA","2021-04-19 21:15:25"
"4436","kapooshawoosh","KKona","2021-04-19 21:15:26"
"4437","shivam_mukati","Just bec you react more they do it more.","2021-04-19 21:15:27"
"4438","alehan10","levy how did you learn russian?","2021-04-19 21:15:27"
"4439","deadeddy97","it's because bitcoin fell 15% and ethereum 17%!","2021-04-19 21:15:27"
"4440","ancientskeleton","LUL","2021-04-19 21:15:28"
"4441","confartz","Don’t be mad, it’ll break me man","2021-04-19 21:15:28"
"4442","programmerdan","He walked into a wall with a boner a","2021-04-19 21:15:29"
"4443","mjshanbom","True I can be annoying","2021-04-19 21:15:30"
"4444","fartin3701","tru","2021-04-19 21:15:30"
"4445","donswangabagool","Will you ever have the choose the opening thing available again?","2021-04-19 21:15:30"
"4446","krondon","Monday racism","2021-04-19 21:15:30"
"4447","1sizefitsall","Racists hate Mondays","2021-04-19 21:15:32"
"4448","vepticy","gotham chest are u jewish","2021-04-19 21:15:32"
"4449","dyajiv","It’s national shit on minorities day","2021-04-19 21:15:32"
"4450","charliewiscarson","JEWS NUMBER !.","2021-04-19 21:15:32"
"4451","gazelious","russian jews are not annoying @GothamChess","2021-04-19 21:15:33"
"4452","shelby_49","LUL LUL LUL","2021-04-19 21:15:33"
"4453","im2707","Wait you are Jewish???","2021-04-19 21:15:34"
"4454","cloudengr","!subs","2021-04-19 21:15:34"
"4455","moobot","GothamChess currently has 9611 subscribers. But who will be next?","2021-04-19 21:15:34"
"4456","bawlinnn","truuu","2021-04-19 21:15:36"
"4457","elnurbrown","broo your rating what happened","2021-04-19 21:15:36"
"4458","nendusq","ANY ISRAELIS? ANY JEWS? Pog","2021-04-19 21:15:36"
"4459","mistermcmuffinman","racism is just stuuuupid","2021-04-19 21:15:36"
"4460","ervindark","????","2021-04-19 21:15:37"
"4461","ad1994q","with all our money and noses","2021-04-19 21:15:37"
"4462","hunterlteer","KKona DAMN RIGHT BROTHER","2021-04-19 21:15:37"
"4463","username9769","The Jewish accountant had an affair with his wife","2021-04-19 21:15:37"
"4464","kilothebyte","WHY ARE WE RACIST JUST TODAY KINDA SUS  WHY ARE WE RACIST JUST TODAY KINDA SUS  WHY ARE WE RACIST JUST TODAY KINDA SUS  WHY ARE WE RACIST JUST TODAY KINDA SUS","2021-04-19 21:15:38"
"4465","thebarlyy","bobby fischer time","2021-04-19 21:15:38"
"4466","cowcrap023","Twitch levy and YouTube levy are completely different people","2021-04-19 21:15:38"
"4467","itsmestevec","IN HIS DEFENSE HE IS PROB RACIST ALL THE TIME","2021-04-19 21:15:39"
"4468","mister_dope","""jews are a little annoying""","2021-04-19 21:15:39"
"4469","zuesyt_","NODDERS","2021-04-19 21:15:39"
"4470","spiritsmaker","!languages","2021-04-19 21:15:40"
"4471","moobot","Levy's first language was Russian because he was born to Russian immigrants even though he was born in the US. He also speaks passable Spanish. Jyes, Spanish. His English is his worst. Feel free to correct him. He's still learning.","2021-04-19 21:15:40"
"4472","vvlad22","because they are smart","2021-04-19 21:15:40"
"4473","mythraxyt","oh man","2021-04-19 21:15:40"
"4474","wall_ez","KEKW","2021-04-19 21:15:40"
"4475","acooldude","I doubt these people are racist only sometimes","2021-04-19 21:15:41"
"4476","dnamtft","i hate the juice","2021-04-19 21:15:41"
"4477","wietse111","Antisemtism and racism are just so weird... Like, I genuinely don't get it","2021-04-19 21:15:41"
"4478","hawranek_17","you are jew?","2021-04-19 21:15:41"
"4479","urban0ide","What is the fucking problem with juice","2021-04-19 21:15:42"
"4480","vishin11","You have tooooooo reach 2500 today","2021-04-19 21:15:42"
"4481","joopheemstra","Were you born jewish?","2021-04-19 21:15:42"
"4482","hydroracc","JEW GANG","2021-04-19 21:15:43"
"4483","thatraisintho","@parik_chess one free sub a month and maybe some other stuff, u can def google it","2021-04-19 21:15:43"
"4484","mupay","well thank god for that levi","2021-04-19 21:15:45"
"4485","thenightgamerr_","yo lund means something else in hindi","2021-04-19 21:15:45"
"4486","timdirusso","you need more sleeo","2021-04-19 21:15:46"
"4487","salubriousknight","as a jew we are indeed annoying at times, for instance, I suggested ng4","2021-04-19 21:15:47"
"4488","lethallohn","They have the money and they Jealous YEP","2021-04-19 21:15:48"
"4489","kilothebyte","LEVY SUS","2021-04-19 21:15:48"
"4490","telsion","was afk for a bit, first thing I hear when I get back: ""Why do they hate Jews?"" nice XD","2021-04-19 21:15:49"
"4491","friedmustardrick","“We are a little bit annoying” lmaoo","2021-04-19 21:15:49"
"4492","nikkiprado","Jews are hopeless","2021-04-19 21:15:50"
"4493","lettuceisgood","do you have one of them cool jewish hats","2021-04-19 21:15:50"
"4494","poehamilton","it might even be hard... lol","2021-04-19 21:15:51"
"4495","davidzido","monkaW","2021-04-19 21:15:51"
"4496","chaoticstarry","bro","2021-04-19 21:15:53"
"4497","bretimus2","The J word","2021-04-19 21:15:53"
"4498","ethanhill_21","Bruh I’m a YouTube sub and never seen the stream and this man levy is DIFFERENT on stream????","2021-04-19 21:15:53"
"4499","amaster18","MEMES AND DREAMS!","2021-04-19 21:15:55"
"4500","fersal8125","ROAD TO GUEES YOUR ELO","2021-04-19 21:15:56"
"4501","joeyfins92","cause they just found out you banned their other accounts","2021-04-19 21:15:57"
"4502","gazelious","KEKW","2021-04-19 21:15:58"
"4503","luxe_456","BROOOOO","2021-04-19 21:15:58"
"4504","mythraxyt","LMAO","2021-04-19 21:15:59"
"4505","tevaq","KEKW","2021-04-19 21:16:00"
"4506","elvis_dr","KEKW","2021-04-19 21:16:00"
"4507","osheen","KEKW","2021-04-19 21:16:00"
"4508","1sizefitsall","lol","2021-04-19 21:16:00"
"4509","samuelthemule","this is why i hate men","2021-04-19 21:16:00"
"4510","twitchin2k21lul","KEKW","2021-04-19 21:16:00"
"4511","im2707","Now the racism makes more sense","2021-04-19 21:16:00"
"4512","zarreal","KEKW","2021-04-19 21:16:00"
"4513","lerollk","LULW","2021-04-19 21:16:00"
"4514","hungry_penguino","LMFAOOOO","2021-04-19 21:16:01"
"4515","ihitthose6699","LMAO","2021-04-19 21:16:01"
"4516","elitbs","lolololollllll","2021-04-19 21:16:02"
"4517","wall_ez","OMEGALUL","2021-04-19 21:16:02"
"4518","oliverscomplexes","hahahahaha","2021-04-19 21:16:02"
"4519","afreejuicer","Jewish is not a race","2021-04-19 21:16:02"
"4520","dusk02","I didn’t even know Levi’s race","2021-04-19 21:16:02"
"4521","strawberryjam4","KEKW","2021-04-19 21:16:03"
"4522","chonky444","KEKW","2021-04-19 21:16:03"
"4523","naydeem_","KEKW","2021-04-19 21:16:03"
"4524","ihitthose6699","KEKW","2021-04-19 21:16:03"
"4525","auejdnfk","lul","2021-04-19 21:16:03"
"4526","sechsypanzer","loooool","2021-04-19 21:16:04"
"4527","ophilip_","wild dude","2021-04-19 21:16:04"
"4528","elvis_dr","Wild ceremony YEP","2021-04-19 21:16:04"
"4529","fartin3701","LUL","2021-04-19 21:16:04"
"4530","fremontwolf","wild","2021-04-19 21:16:04"
"4531","deadeddy97","hahahahahah","2021-04-19 21:16:04"
"4532","freqing","KEKW","2021-04-19 21:16:04"
"4533","ryanrip","lul","2021-04-19 21:16:05"
"4534","svar0g42","LMAO","2021-04-19 21:16:05"
"4535","flurt2gurthy","KEKW","2021-04-19 21:16:05"
"4536","penguimms","YEP","2021-04-19 21:16:06"
"4537","thebluelugia","are you sleepy?","2021-04-19 21:16:06"
"4538","dukez_","KEKW","2021-04-19 21:16:06"
"4539","bacardiicolaa","how can i become jewish","2021-04-19 21:16:06"
"4540","babaqga","u dont look like jew or muslim wtf xd","2021-04-19 21:16:06"
"4541","wayvy","thats crazy","2021-04-19 21:16:07"
"4542","bu6613man","baby conversions +!","2021-04-19 21:16:07"
"4543","bored_spagetti","KEKW","2021-04-19 21:16:07"
"4544","saintsfn707","Born Nordish pagan","2021-04-19 21:16:07"
"4545","grimboii","kekw","2021-04-19 21:16:07"
"4546","paraisoretro","@GothamChess  no need of jokes when your life is one xd","2021-04-19 21:16:08"
"4547","kiraprea","KEKW","2021-04-19 21:16:08"
"4548","darthrav","Damn","2021-04-19 21:16:09"
"4549","ssolaaa","thats wild","2021-04-19 21:16:09"
"4550","purrito2039","KEKW","2021-04-19 21:16:09"
"4551","harryggs","KEKW","2021-04-19 21:16:09"
"4552","blicky1k","N OMEGALUL","2021-04-19 21:16:09"
"4553","themeeteor","KEKW","2021-04-19 21:16:09"
"4554","ooking1","LOL","2021-04-19 21:16:10"
"4555","luxe_456","LEVY BUILT DIFFERENT","2021-04-19 21:16:11"
"4556","megablokbuster","No","2021-04-19 21:16:11"
"4557","flipflop_iamsad","hahahahahahahaa","2021-04-19 21:16:11"
"4558","poehamilton","need to go back to Muslim bro...","2021-04-19 21:16:11"
"4559","danw45","LULW","2021-04-19 21:16:11"
"4560","petcheetah2109","HAHAHAHA","2021-04-19 21:16:11"
"4561","batatadela","I was born a baby! Insane, I know","2021-04-19 21:16:12"
"4562","nito_agz21","YEP GO BRO LETS GO A CHECKMATE THIS TIMA XDDD","2021-04-19 21:16:12"
"4563","itsbanj0","wait what","2021-04-19 21:16:12"
"4564","capt_snuggles","LUL","2021-04-19 21:16:13"
"4565","cousinnicky69","KEKW","2021-04-19 21:16:13"
"4566","oliverscomplexes","Hahahahhahahaha","2021-04-19 21:16:13"
"4567","darkcrusader8","so wild","2021-04-19 21:16:13"
"4568","deadeddy97","wth","2021-04-19 21:16:14"
"4569","spiritsmaker","@ethanhill_21 welcome to the stream","2021-04-19 21:16:14"
"4570","soylentsystem","KEKW","2021-04-19 21:16:14"
"4571","fryinglotus","AZAN? PogO","2021-04-19 21:16:14"
"4572","icasualguyi","our lord and saviour the spaghetti monster","2021-04-19 21:16:15"
"4573","kiraprea","I was born american","2021-04-19 21:16:15"
"4574","idltrs","Lmao","2021-04-19 21:16:15"
"4575","cryotic_2","Ne6?","2021-04-19 21:16:15"
"4576","barnarnar1","KEKW","2021-04-19 21:16:15"
"4577","chikunok","KEKW","2021-04-19 21:16:15"
"4578","shr3dyz","yo wtf","2021-04-19 21:16:15"
"4579","gamech05","BAHHAHAH","2021-04-19 21:16:15"
"4580","emre314159","Hahaha","2021-04-19 21:16:16"
"4581","programmerdan","What are your thoughts on israel Palestine relations?","2021-04-19 21:16:16"
"4582","luisrr9","ahahahahaha","2021-04-19 21:16:16"
"4583","thegreatstew","KEKW","2021-04-19 21:16:16"
"4584","megablokbuster","I was born none","2021-04-19 21:16:16"
"4585","xcut123","LUL","2021-04-19 21:16:17"
"4586","parik_chess","Why was it crazy????","2021-04-19 21:16:17"
"4587","egyptianjoe69","what the fuck am i hearing KEKW","2021-04-19 21:16:17"
"4588","hunterlteer","KKona MUSLIM?","2021-04-19 21:16:17"
"4589","hammerhelu","@GothamChess Hey Levy and greetings from Finland! I’ve spent last two months watching your youtube videos. You are great!","2021-04-19 21:16:17"
"4590","auejdnfk","are you hikarus bitch?","2021-04-19 21:16:18"
"4591","mupay","I was born as a jewish god","2021-04-19 21:16:19"
"4592","ki4ogod","LMFAO","2021-04-19 21:16:19"
"4593","urboidenny","my man converted to pdf lmao","2021-04-19 21:16:19"
"4594","hishudeeks","bruh","2021-04-19 21:16:19"
"4595","yolt","you joke but in islam they consider everyone to be a muslim at birth","2021-04-19 21:16:19"
"4596","kiraprea","Tried and true","2021-04-19 21:16:19"
"4597","theqkamber","like age of empires","2021-04-19 21:16:20"
"4598","the_chelero","@GothamChess I am also on an incredible losing streak but I am tilted af, how can you be so calm?  :(","2021-04-19 21:16:20"
"4599","ibenedek","Adult circumsition LUL","2021-04-19 21:16:20"
"4600","sandro4273","KEKW","2021-04-19 21:16:20"
"4601","acooldude","Recessive genes probably","2021-04-19 21:16:21"
"4602","nikkiprado","Lmao","2021-04-19 21:16:21"
"4603","onoff1517","LUL","2021-04-19 21:16:21"
"4604","mostedwardo","what","2021-04-19 21:16:21"
"4605","battleraizer69","sunat y/n?","2021-04-19 21:16:21"
"4606","cornerhorn","happens","2021-04-19 21:16:23"
"4607","drasticskuba","He had us in the first half, not gonna lie","2021-04-19 21:16:23"
"4608","the_big_gambito","lol","2021-04-19 21:16:23"
"4609","gameborn_2016","LUL","2021-04-19 21:16:23"
"4610","samlester01","????","2021-04-19 21:16:23"
"4611","tadeofpchess","ee","2021-04-19 21:16:23"
"4612","chikunok","hasWut hasWut hasWut","2021-04-19 21:16:24"
"4613","frankythesovietwizard","lol","2021-04-19 21:16:24"
"4614","ihitthose6699","bishop g2","2021-04-19 21:16:24"
"4615","mythraxyt","Levy? Now that's a Muslim baby","2021-04-19 21:16:24"
"4616","mostedwardo","muslim baby?","2021-04-19 21:16:24"
"4617","darthrav","LUL wtf","2021-04-19 21:16:24"
"4618","npsharkie","LUL damn that's some grade A comedy","2021-04-19 21:16:24"
"4619","kiraprea","E4e5","2021-04-19 21:16:25"
"4620","yo_tm","OMEGALUL","2021-04-19 21:16:25"
"4621","ginge455","MUSLIM OR ISLAM MAKE UR MIND UP KEKW","2021-04-19 21:16:26"
"4622","ehfzhoifhzeo","are you trolling","2021-04-19 21:16:26"
"4623","2kgoddwannabe","in my country we respect jews because of their balls they have been trough anything and they still have a society","2021-04-19 21:16:26"
"4624","bawlinnn","i like that","2021-04-19 21:16:27"
"4625","toxictho_","LUL","2021-04-19 21:16:27"
"4626","kuiper_wave","does your mom know you are jewish?","2021-04-19 21:16:28"
"4627","bananabreaddo","LUL","2021-04-19 21:16:28"
"4628","ho_ho_ho_greengiant","Could he go knight e4? Attacks your queen and gets your dark square bishop","2021-04-19 21:16:28"
"4629","ervindark","funny stuff","2021-04-19 21:16:28"
"4630","thomjjordan","wololo","2021-04-19 21:16:28"
"4631","dusk02","Ramadhan mubarK","2021-04-19 21:16:29"
"4632","salubriousknight","sack the queen","2021-04-19 21:16:29"
"4633","muditsharma2003","PAIN","2021-04-19 21:16:31"
"4634","b3ngu1n","same thing happened to me bro","2021-04-19 21:16:31"
"4635","flurt2gurthy","you are pronouncing muslim wrong","2021-04-19 21:16:31"
"4636","thenuclearpostman","I hear the surgery for that is intense","2021-04-19 21:16:31"
"4637","a_izen","Thats  a joke right KEKW","2021-04-19 21:16:31"
"4638","hammerhelu","Hello to chat too :)","2021-04-19 21:16:31"
"4639","1sizefitsall","So its true you got circumcised at 9?","2021-04-19 21:16:32"
"4640","christopherablive","@GothamChess are u brain degenerate, being a jew is a ethnicity","2021-04-19 21:16:32"
"4641","gazelious","inshallah my brother you will come back to ISLAM and ALLAH @GothamChess","2021-04-19 21:16:32"
"4642","itsmestevec","At least they loved you","2021-04-19 21:16:32"
"4643","the7thnoodle","SACRIFICING ELO FOR MEMES. TRUE FOLK HERO","2021-04-19 21:16:33"
"4644","poehamilton","you would be so dope as a Muslim boss...","2021-04-19 21:16:34"
"4645","noobaviral","levy do you know the username of this fm has lund at the end which means penis in hindi @gothamchess","2021-04-19 21:16:34"
"4646","emilista","youre a godsent i appreciate u making entertaining content for the wans never stop the good work :) @GothamChess","2021-04-19 21:16:35"
"4647","hammyonsticks","Just 4Head took it","2021-04-19 21:16:35"
"4648","dylanr251","Sadge","2021-04-19 21:16:35"
"4649","thedavefranco","Why isn’t Levi covering candidates","2021-04-19 21:16:36"
"4650","alexwang96","LUL","2021-04-19 21:16:37"
"4651","dingsbummens","His knights are so strong","2021-04-19 21:16:37"
"4652","fryinglotus","4Head","2021-04-19 21:16:37"
"4653","mrbraz1","u keep talking about the haters @gothamchess","2021-04-19 21:16:38"
"4654","krondon","LUL","2021-04-19 21:16:38"
"4655","fremontwolf","me","2021-04-19 21:16:39"
"4656","talkybalky","queen!","2021-04-19 21:16:39"
"4657","ningu_anonim","Levy doing a speedrun backwards for the content PridePog","2021-04-19 21:16:41"
"4658","charliewiscarson","g2 hanging too","2021-04-19 21:16:41"
"4659","exclusive_mega","Were you born studying chess","2021-04-19 21:16:42"
"4660","parik_chess","Now Levy is being racist :(","2021-04-19 21:16:42"
"4661","epicbaz00ka","goner mode","2021-04-19 21:16:42"
"4662","cornerhorn","Hi Dylan","2021-04-19 21:16:43"
"4663","nickloehr","i thought Judaism was ethnicity not a race","2021-04-19 21:16:43"
"4664","salubriousknight","re8","2021-04-19 21:16:44"
"4665","dnamtft","play bullet","2021-04-19 21:16:44"
"4666","wajihyoussef","can you one day get back to be muslim ? @GothamChess","2021-04-19 21:16:44"
"4667","2sin54","D:","2021-04-19 21:16:44"
"4668","akiofcourse","gone YEP","2021-04-19 21:16:44"
"4669","megablokbuster","Point and click adventure over here","2021-04-19 21:16:45"
"4670","alexwang96","i never had a brain it's ok","2021-04-19 21:16:45"
"4671","wayvy","i was born a jehovis witness but i had to knock it off","2021-04-19 21:16:45"
