"id","user","body","created_at"
"8223","deskendall","did u meet sykkuno","2021-04-20 22:47:16"
"8224","julz_2004","YUP","2021-04-20 22:47:16"
"8225","justinnetime","yeyeye","2021-04-20 22:47:16"
"8226","tantheartist","YEYE","2021-04-20 22:47:16"
"8227","thepugaboveall","do you guys still just call eachother by screennames irl?","2021-04-20 22:47:17"
"8228","exoteehee","ooo","2021-04-20 22:47:17"
"8229","leticiacaju","OOOOOOOO","2021-04-20 22:47:17"
"8230","lucyy_flower","stebon got her jesus lmao","2021-04-20 22:47:17"
"8231","mali0108","HAHAHA","2021-04-20 22:47:17"
"8232","eeeeesterrr","IS IT A CREWFU SCULPTURE??","2021-04-20 22:47:17"
"8233","enochiansmiting","???","2021-04-20 22:47:17"
"8234","spelia2","Aria is so cool","2021-04-20 22:47:17"
"8235","ellaaxen","5up5Fu 5up5Fu 5up5Fu 5up5Fu 5up5Fu 5up5Fu","2021-04-20 22:47:17"
"8236","scphieee",":)","2021-04-20 22:47:18"
"8237","galpalkal","Among us just released whats in the next update!!","2021-04-20 22:47:18"
"8238","pigeon_234","yep","2021-04-20 22:47:19"
"8239","mali0108","LMFAOOO","2021-04-20 22:47:20"
"8240","eonadlai","yep","2021-04-20 22:47:20"
"8241","scphieee","OMEGALUL","2021-04-20 22:47:22"
"8242","saranik0l0va","<3 <3 <3 <3 <3 <3 <3 <3","2021-04-20 22:47:22"
"8243","mali0108","PFFFFFF","2021-04-20 22:47:23"
"8244","heyxocean","right!!!","2021-04-20 22:47:23"
"8245","meercat__","Oooof","2021-04-20 22:47:23"
"8246","y0urd00m","LMAO","2021-04-20 22:47:23"
"8247","chsutton","Was Steve just as funny as you thought he was going to be?","2021-04-20 22:47:23"
"8248","sillyicon","oh yeah how did you feel?","2021-04-20 22:47:23"
"8249","ichoran","woke up fundyDead","2021-04-20 22:47:23"
"8250","katie_sadge","mhm","2021-04-20 22:47:24"
"8251","chilileaf","oof","2021-04-20 22:47:24"
"8252","markcohenproductions","NOOO","2021-04-20 22:47:24"
"8253","mariajuusims","is it an Hafu among us plushie with 5up plushie?","2021-04-20 22:47:24"
"8254","25ester28","oh no oh god","2021-04-20 22:47:25"
"8255","rachel_2038","hoooooo","2021-04-20 22:47:25"
"8256","shy_h2","A real life size of her husband dog dog sculpture","2021-04-20 22:47:25"
"8257","brooke_ko","yes","2021-04-20 22:47:25"
"8258","midn1ghtmadness","oof","2021-04-20 22:47:25"
"8259","yhenna_1125","CHILL OMFG","2021-04-20 22:47:25"
"8260","waxwell47","YUP ME TOO","2021-04-20 22:47:25"
"8261","max_i_milien","Did you win or lose money at the casinos","2021-04-20 22:47:26"
"8262","soulololol","DEAD","2021-04-20 22:47:26"
"8263","skudiklier","I got my second shot yesterday and I have a fever rn I'm also dead","2021-04-20 22:47:26"
"8264","cookiepatch","5dead","2021-04-20 22:47:26"
"8265","williamhderry","It’s not a sculpture.  It’s a statue","2021-04-20 22:47:27"
"8266","sniliee","Yep","2021-04-20 22:47:27"
"8267","galpalkal","oh no :(","2021-04-20 22:47:27"
"8268","mali0108","OH NOO HAHAHA","2021-04-20 22:47:27"
"8269","spelia2","L","2021-04-20 22:47:27"
"8270","turtlestann","OH","2021-04-20 22:47:27"
"8271","meercat__","oh noooo","2021-04-20 22:47:27"
"8272","mrsgloopyi","rip","2021-04-20 22:47:27"
"8273","justinnetime","Sadge","2021-04-20 22:47:28"
"8274","animus258","f","2021-04-20 22:47:28"
"8275","katsdumpyyy","oh god","2021-04-20 22:47:28"
"8276","sadiemap08","THATS SO EARLY","2021-04-20 22:47:29"
"8277","darknessnight05","told you so","2021-04-20 22:47:29"
"8278","itsarba","OOF","2021-04-20 22:47:29"
"8279","adriana__x","OMEGALUL","2021-04-20 22:47:29"
"8280","izzywrotethis","uhhuh","2021-04-20 22:47:29"
"8281","amanduyep","oh god","2021-04-20 22:47:29"
"8282","coco_xxv_","oh noooooo","2021-04-20 22:47:29"
"8283","galaxy_person","OH GOD","2021-04-20 22:47:29"
"8284","ludanielle_","monkaS","2021-04-20 22:47:30"
"8285","julz_2004","LOL","2021-04-20 22:47:30"
"8286","ktxtn","YES THAT'S WHAT THE SHOT DID TO ME","2021-04-20 22:47:30"
"8287","minnieos","AWHHH D:","2021-04-20 22:47:30"
"8288","scphieee","expected","2021-04-20 22:47:30"
"8289","cryptidvoyager","KEKW","2021-04-20 22:47:30"
"8290","tracksuitrob","@mar_jb you?","2021-04-20 22:47:31"
"8291","iiizaharaxxx","YES WE KNOW","2021-04-20 22:47:31"
"8292","busansparks","KEKW","2021-04-20 22:47:31"
"8293","boostsiege","when are the among us stream coming sorry but I love them?","2021-04-20 22:47:31"
"8294","neka_ir","OHHH","2021-04-20 22:47:31"
"8295","mali0108","OMG OH GOD","2021-04-20 22:47:31"
"8296","marqquelll","5upL 5upL 5upL 5upL 5upL 5upL 5upL","2021-04-20 22:47:32"
"8297","rachel_christie","nooooooooo","2021-04-20 22:47:32"
"8298","angelkniives","Did they find steve's car key?? OhMyDog OhMyDog OhMyDog","2021-04-20 22:47:32"
"8299","felixfamily7","squadOmega","2021-04-20 22:47:32"
"8300","actually_netherlands","oof","2021-04-20 22:47:32"
"8301","owannette","D:","2021-04-20 22:47:32"
"8302","megzee07","oh no!!!","2021-04-20 22:47:32"
"8303","cadexnce",":(","2021-04-20 22:47:32"
"8304","jenavieee","bruh i got mine yesterday and i had the worst time falling asleep lol","2021-04-20 22:47:32"
"8305","ruthjee","auch","2021-04-20 22:47:32"
"8306","maxiebff","OH MY GODDDD","2021-04-20 22:47:33"
"8307","jade_t01","that sounds shitty","2021-04-20 22:47:33"
"8308","katsdumpyyy","yikes","2021-04-20 22:47:33"
"8309","abhi_13_ad","<3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3 <3","2021-04-20 22:47:33"
"8310","exoteehee","literally dead","2021-04-20 22:47:33"
"8311","natureofjade","When does 5ups map drop?","2021-04-20 22:47:34"
"8312","acethesquash","oooo...","2021-04-20 22:47:34"
"8313","scphieee","lmfaoo","2021-04-20 22:47:34"
"8314","lauren_jc14","POOR BB","2021-04-20 22:47:34"
"8315","pop_bubbls","OOF","2021-04-20 22:47:34"
"8316","absnewman","uh oh","2021-04-20 22:47:34"
"8317","itsarba","F","2021-04-20 22:47:34"
"8318","meercat__","AWW OH NOOO","2021-04-20 22:47:35"
"8319","amimimi00","ME TOOOO","2021-04-20 22:47:35"
"8320","noisetv_","f","2021-04-20 22:47:35"
"8321","ananyaagrawal","I hope you're feeling better now","2021-04-20 22:47:35"
"8322","ofcinfinite","yeah me too","2021-04-20 22:47:35"
"8323","maxineelol","OH NO","2021-04-20 22:47:35"
"8324","bani22","oh nah","2021-04-20 22:47:36"
"8325","kyrasue_","OMG","2021-04-20 22:47:36"
"8326","mimidances18","omgggggg","2021-04-20 22:47:36"
"8327","raindropsplat","oof","2021-04-20 22:47:36"
"8328","momozees",":(","2021-04-20 22:47:36"
"8329","mali0108","OH MY HAHAA","2021-04-20 22:47:36"
"8330","arinn15",":O","2021-04-20 22:47:37"
"8331","lucyzhuo_","OH NOO HAHAD","2021-04-20 22:47:37"
"8332","bendipoli","been there kekw","2021-04-20 22:47:37"
"8333","indecisivemango","noooo","2021-04-20 22:47:37"
"8334","bakgugo","OH JESUS!","2021-04-20 22:47:37"
"8335","maritholly","F","2021-04-20 22:47:38"
"8336","sofiaensor","AWW NO","2021-04-20 22:47:38"
"8337","justxamanda","Thats how i felt for my shot","2021-04-20 22:47:39"
"8338","sillyicon","oh nooo","2021-04-20 22:47:39"
"8339","owannette","oh no","2021-04-20 22:47:39"
"8340","vashappening25","NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis","2021-04-20 22:47:39"
"8341","taylorlee3","Lmaooo","2021-04-20 22:47:39"
"8342","xrednoctis","5dead","2021-04-20 22:47:39"
"8343","izzywrotethis","ohhhh","2021-04-20 22:47:39"
"8344","flycatchermountain","Yup","2021-04-20 22:47:39"
"8345","failure_in_school","when are are you going to do it takes two again with fundy  again???","2021-04-20 22:47:39"
"8346","mali0108","OMEGALUL","2021-04-20 22:47:40"
"8347","spelia2","Sadge","2021-04-20 22:47:40"
"8348","namelessgirl_","nuuu","2021-04-20 22:47:40"
"8349","meercat__","OH NO!","2021-04-20 22:47:40"
"8350","gurpgork1227","I got my second one yesterday","2021-04-20 22:47:40"
"8351","iamnotannawastakennn","WELP","2021-04-20 22:47:40"
"8352","yasaki_24","oof","2021-04-20 22:47:41"
"8353","corina0","L OMEGALUL","2021-04-20 22:47:41"
"8354","alex_bela_","monkaS","2021-04-20 22:47:41"
"8355","kermits00side","when 5 can't up","2021-04-20 22:47:41"
"8356","white_elephants","F","2021-04-20 22:47:41"
"8357","indecisivemango","f","2021-04-20 22:47:41"
"8358","lii_skye","oh sadge","2021-04-20 22:47:42"
"8359","emmathaisa","OH NO","2021-04-20 22:47:42"
"8360","jj_tops","OH NO","2021-04-20 22:47:42"
"8361","rachel_2038","NotLikeThis :( NotLikeThis :( NotLikeThis :( NotLikeThis :( NotLikeThis :( NotLikeThis :( NotLikeThis :( NotLikeThis","2021-04-20 22:47:42"
"8362","tantheartist","deceased","2021-04-20 22:47:42"
"8363","kerstin_45","oof","2021-04-20 22:47:42"
"8364","asimplefan","offf","2021-04-20 22:47:42"
"8365","mariahh0805","Aaaawwww","2021-04-20 22:47:42"
"8366","turtlestann","DED","2021-04-20 22:47:43"
"8367","kittengeist","when i got my second shot i was out of commission for 2 days","2021-04-20 22:47:43"
"8368","orangetea_with_biscuits","Ooof","2021-04-20 22:47:43"
"8369","pseudocarbon","RIP buddy","2021-04-20 22:47:43"
"8370","evvette","LMAOOO","2021-04-20 22:47:44"
"8371","lucyy_flower","oOoOf","2021-04-20 22:47:44"
"8372","imb34rtv","Eeeee","2021-04-20 22:47:44"
"8373","hanlbak","Oooh no","2021-04-20 22:47:44"
"8374","b3ttyb3tt","F","2021-04-20 22:47:45"
"8375","mrsgloopyi","oof","2021-04-20 22:47:45"
"8376","brooke_ko","The second day is always the worst","2021-04-20 22:47:45"
"8377","cooolwoahman","Aw","2021-04-20 22:47:45"
"8378","cookiese121","u told this","2021-04-20 22:47:45"
"8379","pigeon_234","oh god","2021-04-20 22:47:46"
"8380","chloexnotfound_","Ohhhh noo","2021-04-20 22:47:46"
"8381","nadja3nadja","oh","2021-04-20 22:47:46"
"8382","c_roddy","Jeeeeeeeeeeeeeeeesus","2021-04-20 22:47:46"
"8383","potatovxm","aww noo","2021-04-20 22:47:46"
"8384","siokaaaa","5upSip","2021-04-20 22:47:46"
"8385","loveley31","Oof","2021-04-20 22:47:47"
"8386","tinfoilhat__","ahhhh noooo","2021-04-20 22:47:47"
"8387","taylorlee3","F","2021-04-20 22:47:47"
"8388","hummingbirdtattoo","sounds exactly like how I felt","2021-04-20 22:47:47"
"8389","sandraabok","F","2021-04-20 22:47:47"
"8390","keke4cocopuffs",".....","2021-04-20 22:47:47"
"8391","sandygz7","tea?","2021-04-20 22:47:47"
"8392","cherryc000la","HELLOOOOOOOO I MISSED YOU SM.","2021-04-20 22:47:48"
"8393","midn1ghtmadness","omggg","2021-04-20 22:47:48"
"8394","sadiemap08","F","2021-04-20 22:47:49"
"8395","smallestfry89","oh ripppppp, I am Not looking forward to my second shot","2021-04-20 22:47:49"
"8396","jordanzahhutt","OH NO","2021-04-20 22:47:49"
"8397","crystalheart5","Dramatic 5up?","2021-04-20 22:47:49"
"8398","fairfitz_","Oh no 5upCry","2021-04-20 22:47:49"
"8399","takenwastakenn","LMAO","2021-04-20 22:47:50"
"8400","sesool","the steam shower","2021-04-20 22:47:50"
"8401","justinnetime","LMAOOO","2021-04-20 22:47:50"
"8402","erikaviolets","5upSip 5upSip","2021-04-20 22:47:50"
"8403","lauren_jc14","5UPPPP ???????? F","2021-04-20 22:47:50"
"8404","soulololol","O-0","2021-04-20 22:47:50"
"8405","colabyte","5upD 5upD OH NO","2021-04-20 22:47:51"
"8406","katieb1622","Sadge","2021-04-20 22:47:51"
"8407","waxwell47","yessir","2021-04-20 22:47:51"
"8408","thetechhoodie","OMEGALUL","2021-04-20 22:47:51"
"8409","ellaaxen","ohnoo","2021-04-20 22:47:51"
"8410","anushkamishra","STEAM","2021-04-20 22:47:52"
"8411","hanlbak","5upD","2021-04-20 22:47:52"
"8412","meercat__","OOOOO","2021-04-20 22:47:52"
"8413","renahiro","oof","2021-04-20 22:47:52"
"8414","mali0108","OK?????","2021-04-20 22:47:52"
"8415","acoolpersonwhoisverycool","5down :(","2021-04-20 22:47:52"
"8416","suevann","i heard this before","2021-04-20 22:47:52"
"8417","maxiebff","when my boss got his first shot he couldn't walk for 2 days","2021-04-20 22:47:53"
"8418","choccomo","Oops","2021-04-20 22:47:53"
"8419","httpsbex","oof","2021-04-20 22:47:54"
"8420","saroshrazvi","Aww","2021-04-20 22:47:54"
"8421","markcohenproductions","Steam","2021-04-20 22:47:54"
"8422","hydratedfiji","):","2021-04-20 22:47:55"
"8423","sniliee","Oh no-","2021-04-20 22:47:55"
"8424","autumnz_lol","F","2021-04-20 22:47:55"
"8425","asimplefan","oooff","2021-04-20 22:47:55"
"8426","cryptidvoyager","BRUHH","2021-04-20 22:47:55"
"8427","kalanik3","the shot is so rough the second day, especially on the second fose","2021-04-20 22:47:55"
"8428","caprikyu","which one did you get","2021-04-20 22:47:55"
"8429","julz_2004","OMG","2021-04-20 22:47:55"
"8430","max_i_milien","The Pfizer vaccine second dose can do that to you","2021-04-20 22:47:56"
"8431","ichoran","LULW","2021-04-20 22:47:56"
"8432","starriiskiis","OHHHHHHHHHHHHHHHHH","2021-04-20 22:47:56"
"8433","mali0108","OMG","2021-04-20 22:47:56"
"8434","xxkaylindaxx","5upL 5upL 5upL 5upL","2021-04-20 22:47:56"
"8435","fossabot","5upL 5upL 5upL 5upL","2021-04-20 22:47:57"
"8436","laneyheyer","rest in piece 5up","2021-04-20 22:47:57"
"8437","umran92","LULW wtf","2021-04-20 22:47:57"
"8438","katsdumpyyy","you what","2021-04-20 22:47:57"
"8439","justinnetime","LMFAO PLEASE","2021-04-20 22:47:57"
"8440","mar_jb","this is so fucking sad","2021-04-20 22:47:57"
"8441","nerdygirltaylor04","lmfaoooo","2021-04-20 22:47:58"
"8442","aueua","nice","2021-04-20 22:47:58"
"8443","rachel_2038","haripeFIRE haripeFIRE haripeFIRE haripeFIRE","2021-04-20 22:47:58"
"8444","dayavent","JEEEESUS","2021-04-20 22:47:58"
"8445","khayla_","WHAT","2021-04-20 22:47:58"
"8446","piyu195","sadge","2021-04-20 22:47:58"
"8447","esther_chocolate","I DO THAT TOO","2021-04-20 22:47:58"
"8448","civilsounds","OMG FR???","2021-04-20 22:47:58"
"8449","viniciwinners","???????","2021-04-20 22:47:58"
"8450","orangewahter","nice nicee","2021-04-20 22:47:59"
"8451","julz_2004","LMAOOOOO","2021-04-20 22:47:59"
"8452","lookituptwitch","5upCry 5upCry 5upCry","2021-04-20 22:47:59"
"8453","kwangbae35","so dramaticcccccc","2021-04-20 22:47:59"
"8454","vilte_68","oh nooo :(","2021-04-20 22:47:59"
"8455","shay_fr","smartup","2021-04-20 22:47:59"
"8456","amyruee","u told this already","2021-04-20 22:47:59"
"8457","shroomerie","YIKES","2021-04-20 22:47:59"
"8458","mimidances18","OMGGGGGGG","2021-04-20 22:47:59"
"8459","iamnotannawastakennn","..............","2021-04-20 22:47:59"
"8460","kermits00side","steamed turnip","2021-04-20 22:47:59"
"8461","meercat__","OK???","2021-04-20 22:47:59"
"8462","lemondroptr3e","homemade sauna","2021-04-20 22:47:59"
"8463","mali0108","OMG HAHA","2021-04-20 22:48:00"
"8464","ludanielle_","YEP","2021-04-20 22:48:00"
"8465","ofcinfinite","mood","2021-04-20 22:48:00"
"8466","kenzzzz__","LMAOO","2021-04-20 22:48:00"
"8467","maknzei","5upFine","2021-04-20 22:48:00"
"8468","taytayabby",":(","2021-04-20 22:48:00"
"8469","tantheartist","AND WENT TO SLEEP","2021-04-20 22:48:00"
"8470","rachel_christie","yeah","2021-04-20 22:48:01"
"8471","mady_haha","NICEEE LMAOO","2021-04-20 22:48:01"
"8472","kiraelin","steam and sleep LMAO","2021-04-20 22:48:01"
"8473","lischiki","oh god!","2021-04-20 22:48:01"
"8474","monsieur_tyrell","WHAT THE","2021-04-20 22:48:01"
"8475","izzywrotethis","steam","2021-04-20 22:48:01"
"8476","markcohenproductions","Steam Streamer","2021-04-20 22:48:01"
"8477","brooke_ko","witch one did you get","2021-04-20 22:48:01"
"8478","w1ll_0_w1sp","OOF","2021-04-20 22:48:01"
"8479","evvette","LMAOOOO","2021-04-20 22:48:01"
"8480","vjeljko","what in the satan rituals","2021-04-20 22:48:01"
"8481","bani22","HAHAHAH","2021-04-20 22:48:01"
"8482","lilychiii","ouch","2021-04-20 22:48:02"
"8483","primecall","steam shower is great","2021-04-20 22:48:02"
"8484","ktxtn","sweat it out, nice","2021-04-20 22:48:02"
"8485","snapmapsupremacy","OH","2021-04-20 22:48:02"
"8486","limecentral","LMAO","2021-04-20 22:48:02"
"8487","lucyy_flower","oop","2021-04-20 22:48:02"
"8488","buildabearvvorkshop","U SLEPT IN THE BATHROOM","2021-04-20 22:48:02"
"8489","natesers","lmfaoooo its called a sauna","2021-04-20 22:48:02"
"8490","mali0108","OH JESUS","2021-04-20 22:48:03"
"8491","ole_magnus_","damn","2021-04-20 22:48:03"
"8492","shipturfusminapark","WOW","2021-04-20 22:48:03"
"8493","cryptidvoyager","HOMEMADE SAUNA","2021-04-20 22:48:03"
"8494","cookiepatch","steamed vegetable OMEGALUL","2021-04-20 22:48:03"
"8495","goranaf02","rough buddy","2021-04-20 22:48:03"
"8496","bani22","NICE","2021-04-20 22:48:03"
"8497","majaiestic","oh gosh, i get my second dose in may","2021-04-20 22:48:03"
"8498","neka_ir","OHHHH","2021-04-20 22:48:04"
"8499","janieshh","yuh","2021-04-20 22:48:04"
"8500","meercat__","OOOO NICE","2021-04-20 22:48:04"
"8501","white_elephants","Smart","2021-04-20 22:48:04"
"8502","aisart_","?????????","2021-04-20 22:48:04"
"8503","sophietroberts","hahaha","2021-04-20 22:48:04"
"8504","jade_t01","those are nice those","2021-04-20 22:48:05"
"8505","eonadlai","OMG","2021-04-20 22:48:05"
"8506","cosmicwyn","NICE","2021-04-20 22:48:05"
"8507","berryssad","LOL WHAT","2021-04-20 22:48:05"
"8508","turtlestann","NICE","2021-04-20 22:48:05"
"8509","yhenna_1125","OK ....","2021-04-20 22:48:05"
"8510","httpsbex","LMFAO","2021-04-20 22:48:05"
"8511","maxineelol","nice","2021-04-20 22:48:05"
"8512","crista24403","yikes i hope it’s not like that for me because i have important college stuff after my second one","2021-04-20 22:48:05"
"8513","cooolwoahman","OHHHH","2021-04-20 22:48:05"
"8514","arinn15","WOAH","2021-04-20 22:48:05"
"8515","caffeineul","that sounds nice","2021-04-20 22:48:06"
"8516","katsdumpyyy","damn","2021-04-20 22:48:06"
"8517","alialolz","BAHAHAHA","2021-04-20 22:48:06"
"8518","lauren_jc14","?????? OK","2021-04-20 22:48:06"
"8519","soulololol","LMFAO WHAT","2021-04-20 22:48:06"
"8520","oliviafranco24","JEEZ","2021-04-20 22:48:06"
"8521","cadexnce","Damn..","2021-04-20 22:48:06"
"8522","ludanielle_","PepoG sleep in shower","2021-04-20 22:48:06"
"8523","nemolb1990","lol","2021-04-20 22:48:06"
"8524","alex_bela_","????","2021-04-20 22:48:07"
"8525","softlydaya","you slept in the bathroom????","2021-04-20 22:48:07"
"8526","safour_","images being able to get vaccinated ahah laughs in mainland Europe","2021-04-20 22:48:07"
"8527","sincerelys0rry","5upL 5upL","2021-04-20 22:48:07"
"8528","potatovxm","DAMN","2021-04-20 22:48:07"
"8529","izzywrotethis","SMARTUP","2021-04-20 22:48:07"
"8530","iamnotannawastakennn","NICE 5","2021-04-20 22:48:08"
"8531","mali0108","OH WOW","2021-04-20 22:48:08"
"8532","hello_everybody1","nice nice nicee","2021-04-20 22:48:08"
"8533","pigeon_234","nice","2021-04-20 22:48:08"
"8534","acoolpersonwhoisverycool","MOOD LMAO","2021-04-20 22:48:08"
"8535","hannah052504","damn LULQ","2021-04-20 22:48:09"
"8536","the_boss369","AHHH","2021-04-20 22:48:09"
"8537","luminve","GO CRAZY????????","2021-04-20 22:48:09"
"8538","spelia2","LMAO","2021-04-20 22:48:09"
"8539","xxmaidahx","JESUS","2021-04-20 22:48:09"
"8540","sophietroberts","lmao","2021-04-20 22:48:09"
"8541","pop_bubbls","that's so smart","2021-04-20 22:48:09"
"8542","thatjager","huh..","2021-04-20 22:48:09"
"8543","hazbeee","5upHi 5upHi","2021-04-20 22:48:09"
"8544","kinivasu","5up did you meet sykkuno?","2021-04-20 22:48:09"
"8545","gwennim","lmao sounds kinda fun","2021-04-20 22:48:10"
"8546","chloexnotfound_","Oopsie","2021-04-20 22:48:10"
"8547","beedos2025","D:","2021-04-20 22:48:10"
"8548","suevann","smartup","2021-04-20 22:48:10"
"8549","eel_1","steamed radish/turnip","2021-04-20 22:48:10"
"8550","lujustdoingherbest","Ur wild","2021-04-20 22:48:10"
"8551","vjeljko","CULT SHIT","2021-04-20 22:48:10"
"8552","fabiahmed13","lulll","2021-04-20 22:48:10"
"8553","dragonduckie_","oohh","2021-04-20 22:48:11"
"8554","katsdumpyyy","noiceeee","2021-04-20 22:48:11"
"8555","pinkgaminz","NICEEEEEE","2021-04-20 22:48:11"
"8556","gren_tomat","OH GOD","2021-04-20 22:48:11"
"8557","emmyelle","omg so smart","2021-04-20 22:48:11"
"8558","exoteehee","5upOOO","2021-04-20 22:48:11"
"8559","starriiskiis","WHAT THE HELL","2021-04-20 22:48:11"
"8560","mkay_lyn","LMAO niceeee","2021-04-20 22:48:11"
"8561","countkai","i zoned out for a second and- what","2021-04-20 22:48:12"
"8562","amaricer","my boyfriend does the same thing","2021-04-20 22:48:12"
"8563","sandraabok","LMAOO","2021-04-20 22:48:12"
"8564","jenavieee","i got mine yesterday this is actually a good tip lol","2021-04-20 22:48:12"
"8565","hannah052504","damn LULW","2021-04-20 22:48:12"
"8566","c_roddy","LMAO NICE","2021-04-20 22:48:13"
"8567","animeidiot111","NICE","2021-04-20 22:48:13"
"8568","christelleanne95","LMAO PLS","2021-04-20 22:48:13"
"8569","yellow1s","LOL","2021-04-20 22:48:13"
"8570","ellaaxen","lmaooo","2021-04-20 22:48:13"
"8571","jade_t01","though","2021-04-20 22:48:13"
"8572","justxamanda","THATS A GREAT IDEA","2021-04-20 22:48:13"
"8573","luisafernandarg1","WHAT","2021-04-20 22:48:13"
"8574","loveley31","Whattt","2021-04-20 22:48:13"
"8575","mali0108","hm","2021-04-20 22:48:14"
"8576","tantheartist","KEKW","2021-04-20 22:48:14"
"8577","bi_saster","YOURE SO FANCY LMFAO","2021-04-20 22:48:14"
"8578","25ester28","I've never heard of something like that before but I'm glad that it worked","2021-04-20 22:48:14"
"8579","12345potato12345","good job 5up","2021-04-20 22:48:14"
"8580","jo_tene19","Noice","2021-04-20 22:48:14"
"8581","m1h4ela","OOOHHHHH THAT SOUNDS SO NICE","2021-04-20 22:48:15"
